OTU ID	HP7	HP15	HP25	HP40	LP7	LP15	LP25	LP40
OTU3215	4	4	6	2	4	2	2	1
OTU3216	0	0	0	0	0	0	0	0
OTU3217	1	0	1	2	0	1	0	0
OTU3218	0	2	1	0	0	0	0	0
OTU3219	1	1	2	5	0	1	4	4
OTU3220	2	1	1	1	0	0	0	0
OTU3221	6	2	8	4	5	3	2	1
OTU3222	5	3	4	1	2	3	2	4
OTU3223	24	29	28	32	17	37	33	23
OTU3224	1	1	1	1	3	0	0	0
OTU3225	2	2	3	1	3	1	6	2
OTU3226	0	0	0	1	0	0	0	0
OTU3228	1	0	0	0	0	0	0	0
OTU3229	0	2	0	0	1	1	1	0
OTU3230	11	5	2	7	3	4	2	3
OTU3231	1	1	0	0	0	0	2	0
OTU3232	1	4	1	0	0	1	1	0
OTU3233	0	0	0	1	0	0	0	0
OTU3234	1	0	1	0	0	1	0	1
OTU3235	0	1	1	0	0	0	1	0
OTU3236	0	1	0	1	0	4	1	0
OTU3237	0	5	2	4	1	1	2	6
OTU3238	2	3	2	1	0	2	0	6
OTU3239	0	0	0	1	0	0	0	0
OTU3240	1	1	0	0	3	0	2	0
OTU3241	28	13	13	3	24	19	9	9
OTU3242	2	2	2	0	0	0	3	1
OTU3243	3	11	4	5	5	8	8	7
OTU3244	4	1	3	0	2	2	1	0
OTU3245	2	0	0	0	0	0	0	0
OTU3246	0	0	0	0	0	0	0	0
OTU3247	0	0	1	0	0	0	0	2
OTU3248	0	0	1	1	0	2	1	1
OTU3249	5	17	17	24	2	15	24	24
OTU3250	1	2	3	4	3	3	2	2
OTU3251	0	0	2	1	0	0	1	0
OTU3252	0	0	0	0	0	1	0	0
OTU3253	0	2	0	0	0	1	0	0
OTU3254	0	0	0	0	0	0	1	0
OTU3255	0	0	0	0	2	0	0	0
OTU3256	2	3	1	3	4	7	1	2
OTU3257	0	0	0	1	1	1	1	2
OTU3258	1	1	0	0	1	0	2	0
OTU3259	0	0	0	0	0	0	0	0
OTU3260	4	1	3	2	1	4	3	3
OTU3261	2	0	0	0	0	0	0	0
OTU3262	0	0	1	3	0	1	1	4
OTU3263	0	3	0	2	3	2	5	1
OTU3264	0	3	4	2	1	0	6	3
OTU3265	0	0	3	0	0	0	0	0
OTU3266	19	21	20	25	29	28	28	48
OTU3267	1	1	0	2	1	0	2	1
OTU3268	0	0	1	0	0	0	0	1
OTU3269	5	1	8	3	2	4	4	2
OTU3270	2	0	3	2	2	2	1	0
OTU3271	6	1	1	3	1	2	0	0
OTU3272	0	0	1	0	3	1	0	0
OTU3273	1	1	1	0	0	2	0	0
OTU3274	0	2	1	2	0	2	1	3
OTU3275	0	1	0	0	1	0	0	0
OTU3276	0	2	0	0	2	1	2	1
OTU3277	0	1	2	2	1	2	0	1
OTU3278	59	52	41	34	56	58	51	42
OTU3279	1	1	1	2	1	3	0	4
OTU3280	1	0	1	4	2	2	2	0
OTU3281	0	0	2	0	0	2	0	0
OTU3282	0	0	0	0	1	1	1	0
OTU3283	1	1	4	2	0	2	0	1
OTU3284	1	4	0	1	2	1	1	2
OTU3285	3	2	0	0	0	1	4	1
OTU3286	0	5	3	1	2	2	0	2
OTU3287	0	0	0	1	0	1	1	1
OTU3288	2	0	0	0	0	1	0	0
OTU3289	1	2	0	4	0	1	0	1
OTU3290	0	0	2	0	0	1	1	1
OTU3291	0	1	1	1	0	0	1	3
OTU3292	2	9	14	12	0	3	6	7
OTU3293	0	1	2	2	1	1	2	2
OTU3294	0	0	0	1	1	0	1	0
OTU3295	0	5	6	3	1	3	4	6
OTU3296	2	0	0	0	6	0	0	0
OTU3297	0	1	1	0	0	1	1	1
OTU3298	3	2	2	5	3	3	0	1
OTU3299	10	14	4	14	12	8	7	10
OTU3300	4	10	6	10	7	7	4	10
OTU3301	0	0	1	5	0	0	2	6
OTU3302	0	0	1	2	0	0	0	1
OTU3303	0	0	1	0	0	0	0	0
OTU3304	0	1	0	0	0	1	0	0
OTU3305	2	0	0	1	0	0	0	0
OTU3306	3	2	1	1	0	0	1	1
OTU3307	0	0	0	0	0	0	0	1
OTU3308	5	5	1	3	2	1	4	2
OTU3309	1	7	2	1	2	2	0	2
OTU3310	0	0	0	1	0	0	0	1
OTU3311	0	1	6	4	1	3	7	4
OTU3312	2	2	2	1	4	1	1	1
OTU3313	0	1	0	0	0	0	1	0
OTU3314	2	4	5	1	1	2	2	1
OTU3315	1	0	2	1	1	2	1	1
OTU3316	0	1	3	2	3	2	0	4
OTU3317	0	2	1	2	0	3	2	3
OTU3318	241	7	4	10	395	35	16	42
OTU3319	6	3	0	4	2	5	1	2
OTU3320	4	6	8	4	0	8	2	7
OTU3321	8	8	4	1	5	3	7	1
OTU3322	0	2	0	1	0	1	1	1
OTU3323	1	14	4	7	7	7	12	7
OTU3324	2	0	0	1	0	0	0	1
OTU3325	0	0	1	1	0	0	1	2
OTU3326	1	0	1	0	0	0	0	2
OTU3327	0	1	3	2	0	0	1	2
OTU3328	50	18	38	21	30	31	22	33
OTU3329	2	2	1	0	1	2	2	0
OTU3330	2	0	0	0	0	1	0	0
OTU3331	2	0	0	0	0	0	0	0
OTU3332	4	5	6	4	4	4	3	6
OTU3333	0	2	1	1	2	0	0	0
OTU3334	1	0	1	0	0	2	0	3
OTU3335	3	1	0	5	0	4	5	1
OTU3336	5	9	18	16	4	11	11	9
OTU3337	0	0	3	0	1	2	0	1
OTU3338	0	0	2	2	0	3	1	1
OTU3339	0	2	0	0	1	0	0	0
OTU3340	8	4	3	1	1	2	2	1
OTU3341	0	1	2	1	1	3	0	2
OTU3342	0	0	1	0	0	0	1	1
OTU3343	6	11	4	20	9	12	33	12
OTU3344	3	4	2	1	0	4	3	2
OTU3345	1	0	1	1	0	0	0	0
OTU3346	0	2	3	1	1	1	1	3
OTU3347	3	2	1	1	4	1	2	0
OTU3348	0	2	0	0	0	1	0	0
OTU3349	0	1	3	2	0	0	0	3
OTU3350	16	11	19	13	15	20	15	18
OTU3351	5	11	12	5	4	3	4	5
OTU3352	3	0	0	0	0	1	0	0
OTU3353	0	0	2	0	1	0	1	0
OTU3354	1	0	0	1	1	1	0	1
OTU3355	1	0	1	0	0	1	0	2
OTU3356	0	0	0	0	0	1	2	0
OTU3357	1	2	1	0	0	0	0	1
OTU3358	0	1	0	2	0	0	0	1
OTU3359	2	8	8	6	1	5	2	11
OTU3360	0	1	0	1	0	1	0	0
OTU3361	1	0	0	0	0	2	0	3
OTU3362	0	2	2	0	2	2	0	0
OTU3363	4	2	0	0	0	3	2	2
OTU3364	0	0	0	0	0	0	1	0
OTU3365	1	11	6	11	4	10	4	13
OTU3366	0	0	0	2	0	0	0	0
OTU3367	0	0	0	0	0	0	0	0
OTU3368	1	0	0	0	0	2	0	0
OTU3369	1	1	3	2	2	1	4	1
OTU3370	0	1	0	1	0	1	0	1
OTU3371	0	0	1	0	1	0	0	0
OTU3372	1	2	2	0	0	0	1	0
OTU3373	0	0	0	1	0	0	0	0
OTU3374	0	0	1	0	0	0	0	0
OTU3375	4	7	7	3	5	2	7	5
OTU3376	6	2	1	0	2	1	0	0
OTU3377	0	0	0	2	0	0	0	2
OTU3378	2	3	3	0	1	5	4	2
OTU3379	0	1	0	2	1	1	4	1
OTU3380	0	0	0	0	0	0	0	0
OTU3381	0	0	0	1	0	2	0	0
OTU3382	1	2	2	1	1	2	3	2
OTU3383	2	1	2	4	2	3	4	3
OTU3384	3	31	16	16	7	19	6	20
OTU3385	0	0	0	1	2	0	0	0
OTU3386	0	3	7	2	2	3	1	4
OTU3387	0	1	2	0	1	0	1	0
OTU3388	0	0	1	0	0	1	1	0
OTU3389	1	1	1	0	0	0	0	2
OTU3390	359	383	408	393	388	398	251	431
OTU3391	6	5	4	1	3	4	1	0
OTU3392	0	0	2	0	0	1	0	3
OTU3393	2	0	4	0	1	1	2	4
OTU3394	2	0	2	0	0	1	2	1
OTU3395	0	0	0	1	0	0	1	1
OTU3396	6	8	9	4	7	5	5	9
OTU3397	0	0	1	0	0	0	0	0
OTU3398	0	0	0	1	0	0	1	0
OTU3399	2	1	0	0	5	0	1	1
OTU3400	1	1	0	1	2	1	3	0
OTU3401	0	3	4	9	4	1	6	6
OTU3402	0	0	0	0	0	1	0	0
OTU3403	0	0	1	1	0	0	1	1
OTU3404	0	2	2	3	1	0	4	1
OTU3405	0	0	1	1	1	0	0	2
OTU3406	2	0	1	0	2	0	0	0
OTU3407	0	0	0	0	1	0	1	0
OTU3408	1	0	3	0	2	0	1	1
OTU3409	0	2	1	2	0	1	0	1
OTU3410	3	1	0	0	1	0	1	2
OTU3411	51	35	37	44	54	52	49	35
OTU3412	1	3	1	2	0	2	1	2
OTU3413	18	10	23	20	26	12	5	14
OTU3414	0	1	1	0	0	2	1	0
OTU3415	0	0	0	1	0	4	0	0
OTU3416	4	6	9	7	7	4	6	5
OTU3417	0	0	1	1	0	0	0	0
OTU3418	2	2	3	0	1	1	1	0
OTU3419	1	1	1	0	1	1	1	0
OTU3420	0	3	5	5	0	3	13	7
OTU3421	4	5	11	8	4	6	7	10
OTU3422	2	2	1	0	0	0	0	0
OTU3423	0	0	0	0	0	1	1	0
OTU3424	0	0	1	0	0	0	0	0
OTU3425	1	0	0	2	0	0	0	2
OTU3426	1	3	3	2	2	3	2	4
OTU3427	1	2	3	1	0	5	1	3
OTU3428	15	10	23	15	16	10	23	13
OTU3429	0	0	0	1	1	0	0	0
OTU3430	5	0	2	0	3	3	3	0
OTU3431	1	0	0	0	0	0	1	0
OTU3432	1	0	0	3	0	0	0	2
OTU3433	0	0	0	0	1	2	0	0
OTU3434	0	1	2	3	0	4	0	3
OTU3435	0	1	0	0	0	0	1	0
OTU3436	4	7	3	7	4	3	2	2
OTU3437	5	4	4	3	2	9	1	1
OTU3438	0	2	1	0	0	0	1	0
OTU3439	1	2	2	1	3	1	3	1
OTU3440	1	0	0	0	0	0	0	0
OTU3441	1	1	1	1	0	1	1	0
OTU3442	0	0	0	1	0	0	0	0
OTU3443	1	0	0	0	0	0	0	0
OTU3444	0	1	1	1	1	1	4	1
OTU3445	4	2	6	8	4	5	9	9
OTU3446	3	0	0	3	3	3	1	0
OTU3447	1	1	1	0	1	0	4	3
OTU3448	0	0	1	0	0	0	0	0
OTU3449	1	3	0	0	1	3	1	0
OTU3450	16	15	11	14	3	16	15	8
OTU3451	1	1	1	0	1	2	4	5
OTU3452	3	11	9	5	4	12	4	5
OTU3453	0	0	1	1	1	2	5	1
OTU3454	5	3	3	3	2	1	3	0
OTU3455	0	3	6	6	5	5	3	4
OTU3456	0	1	0	0	0	0	1	2
OTU3457	1	0	1	4	2	0	4	0
OTU3458	0	2	0	1	2	0	1	0
OTU3459	1	0	2	0	0	0	1	0
OTU3460	0	1	0	0	0	0	0	0
OTU3461	0	0	0	0	0	0	0	1
OTU3462	0	2	3	1	0	1	2	3
OTU3463	4	10	5	5	4	2	12	7
OTU3464	0	0	0	0	0	0	2	1
OTU3465	0	1	0	0	0	0	2	0
OTU3466	4	2	7	2	2	3	1	4
OTU3467	0	0	0	1	0	0	0	0
OTU3468	7	0	1	1	2	1	1	1
OTU3469	3	2	3	4	4	1	2	3
OTU3470	7	11	9	3	4	1	0	4
OTU3471	0	2	1	1	1	2	0	3
OTU3472	1	0	0	3	0	1	0	1
OTU3473	0	0	0	0	0	0	0	0
OTU3474	34	42	38	46	26	27	40	26
OTU3475	6	1	2	7	2	4	2	0
OTU3476	1	0	1	0	0	1	1	0
OTU3477	8	2	2	4	2	0	3	0
OTU3478	5	2	2	0	3	1	2	3
OTU3479	48	35	53	59	30	30	32	42
OTU3480	7	4	1	0	3	0	1	1
OTU3481	7	3	3	4	4	3	2	2
OTU3482	0	1	7	2	1	1	5	4
OTU3483	66	7	5	15	91	6	69	2
OTU3484	14	10	0	2	9	8	7	4
OTU3485	1	6	8	5	0	4	4	4
OTU3486	0	1	0	0	0	0	1	0
OTU3487	1	1	5	5	0	0	6	3
OTU3488	36	27	28	35	22	26	17	31
OTU3489	0	0	0	0	0	1	1	1
OTU3490	20	21	21	29	11	25	28	33
OTU3491	1	0	0	0	1	0	0	2
OTU3492	3	3	4	3	0	0	0	1
OTU3493	1	0	1	0	2	1	1	1
OTU3494	0	1	0	0	0	1	0	0
OTU3495	1	1	3	0	2	2	1	0
OTU3496	1	0	1	2	1	1	0	1
OTU3497	0	0	1	3	0	0	0	1
OTU3498	2	0	0	0	2	1	0	0
OTU3499	0	3	0	4	2	1	0	3
OTU3500	1	1	0	0	0	1	0	0
OTU3501	3	0	0	0	1	2	0	1
OTU3502	2	5	5	1	1	4	0	2
OTU3503	2	6	4	9	2	4	2	7
OTU3504	2	3	3	7	5	3	6	1
OTU3505	0	0	3	1	0	1	2	1
OTU3506	8	9	9	6	7	6	6	7
OTU3507	88	51	51	65	60	62	62	48
OTU3508	0	1	0	0	0	0	0	0
OTU3509	1	1	0	1	2	2	1	0
OTU3510	1	0	0	0	0	0	0	0
OTU3511	2	2	1	1	1	3	2	4
OTU3512	1	0	1	1	0	1	0	2
OTU3513	0	0	0	0	0	1	0	0
OTU3514	4	3	2	6	2	3	3	4
OTU3515	2	1	2	0	0	0	1	0
OTU3516	0	0	0	1	0	1	1	2
OTU3517	0	1	0	0	0	0	0	0
OTU3518	1	0	1	1	0	0	1	3
OTU3519	1	2	0	2	0	0	3	3
OTU3520	1	1	2	0	1	0	0	0
OTU3521	4	1	3	1	0	2	0	2
OTU3522	0	1	0	0	0	0	0	0
OTU3523	0	1	0	1	0	1	0	0
OTU3524	2	6	6	3	3	1	2	6
OTU3525	2	1	1	1	0	0	1	0
OTU3526	1	2	0	1	1	3	1	4
OTU3527	2	0	1	2	0	3	1	3
OTU3528	0	2	2	4	0	0	2	2
OTU3529	1	0	0	0	1	0	0	1
OTU3530	0	0	1	1	0	0	0	0
OTU3531	13	6	4	3	6	4	5	5
OTU3532	0	0	0	0	1	0	0	0
OTU3533	1	1	1	0	0	0	0	1
OTU3534	0	0	0	1	1	1	0	0
OTU3535	1	0	1	2	1	1	1	0
OTU3536	0	3	0	1	0	1	2	0
OTU3537	0	1	0	1	0	0	0	0
OTU3538	3	4	3	0	2	5	0	0
OTU3539	0	0	1	0	0	0	0	0
OTU3540	4	1	1	3	2	1	1	1
OTU3541	3	3	1	4	5	4	8	10
OTU3542	0	1	0	1	1	0	0	1
OTU3543	6	16	5	8	5	2	6	4
OTU3544	1	0	2	2	2	1	1	0
OTU3545	0	0	1	0	0	0	0	1
OTU3546	0	1	2	2	0	1	1	1
OTU3547	0	0	0	2	0	1	0	0
OTU3548	1	3	0	3	0	2	0	3
OTU3549	2	2	4	3	6	3	3	5
OTU3550	2	5	5	7	1	5	5	10
OTU3551	1	0	0	2	0	1	0	0
OTU3552	0	0	0	0	1	0	0	1
OTU3553	0	0	0	0	0	1	0	1
OTU3554	0	0	0	0	0	0	0	1
OTU3555	4	1	1	2	2	1	2	1
OTU3556	0	1	0	0	1	2	0	0
OTU3557	1	0	2	0	1	2	1	6
OTU3558	2	2	1	0	1	3	0	1
OTU3559	2	1	0	2	0	0	0	4
OTU3560	43	41	47	36	32	36	60	55
OTU3561	0	0	1	0	0	2	0	0
OTU3562	0	1	0	0	0	0	0	0
OTU3563	7	4	2	7	2	1	2	3
OTU3564	1	3	0	0	1	1	1	0
OTU3565	0	0	0	0	2	0	0	0
OTU3566	0	0	1	1	0	0	0	0
OTU3567	20	4	10	12	6	10	6	9
OTU3568	33	12	13	20	22	16	18	12
OTU3569	2	2	2	6	1	2	2	1
OTU3570	0	1	2	4	2	5	4	5
OTU3571	0	0	1	0	1	2	0	0
OTU3572	1	0	4	0	3	1	1	0
OTU3573	5	7	13	12	1	7	2	9
OTU3574	1	0	0	0	1	0	0	0
OTU3575	0	0	0	0	0	0	0	0
OTU3576	0	3	1	2	1	1	0	1
OTU3577	0	0	0	1	0	1	1	0
OTU3578	5	6	5	2	6	4	6	2
OTU3579	0	0	1	0	0	0	0	0
OTU3580	0	1	0	0	0	0	0	0
OTU3581	3	5	3	4	2	3	6	5
OTU3582	0	0	0	0	0	1	0	0
OTU3583	3	0	0	2	1	1	1	0
OTU3584	0	0	0	0	1	1	0	1
OTU3585	0	1	1	0	0	1	1	0
OTU3586	0	0	0	0	1	0	0	0
OTU3587	4	4	2	3	1	3	2	0
OTU3588	4	5	8	5	7	5	3	6
OTU3589	1	1	1	1	0	1	1	2
OTU3590	0	0	0	0	0	0	0	2
OTU3591	2	0	1	1	1	2	1	0
OTU3592	1	0	0	2	0	3	0	1
OTU3593	1	3	1	1	0	2	1	1
OTU3594	0	3	0	0	0	0	1	0
OTU3595	46	144	108	122	48	119	118	117
OTU3596	0	0	1	0	1	1	0	1
OTU3597	0	0	0	0	1	0	0	0
OTU3598	0	1	2	0	0	0	0	1
OTU3599	4	7	4	2	8	5	0	6
OTU3600	2	25	20	28	6	21	39	23
OTU3601	4	0	1	4	2	6	4	4
OTU3602	0	0	0	0	0	0	1	0
OTU3603	0	0	0	0	0	0	0	0
OTU3604	0	0	0	0	0	0	0	1
OTU3605	0	1	0	2	0	1	3	1
OTU3606	0	0	0	0	0	0	0	0
OTU3607	4	3	1	0	3	3	2	1
OTU3608	2	0	1	0	3	0	0	0
OTU3609	31	27	27	35	14	17	26	22
OTU3610	2	0	0	0	0	0	0	0
OTU3611	0	0	0	0	0	0	0	0
OTU3612	2	1	1	0	1	0	0	0
OTU3613	0	1	0	2	0	0	0	0
OTU3614	0	0	1	0	0	0	0	0
OTU3615	4	0	1	0	2	0	1	0
OTU3616	3	5	3	2	0	4	2	2
OTU3617	4	3	3	5	1	7	3	5
OTU3618	2	3	0	4	2	3	3	5
OTU3619	0	1	1	0	1	1	1	0
OTU3620	0	0	0	0	0	0	0	0
OTU3621	0	1	1	0	0	0	1	0
OTU3622	2	1	4	5	3	3	3	5
OTU3623	3	3	0	1	3	1	0	3
OTU3624	0	1	0	0	1	0	0	0
OTU3625	0	1	0	0	0	0	0	0
OTU3626	0	0	1	0	0	0	1	0
OTU3627	4	8	4	13	7	11	9	8
OTU3628	6	0	0	1	0	0	0	0
OTU3629	38	22	16	29	33	26	35	29
OTU3630	2	1	0	1	1	1	0	2
OTU3631	1	0	0	0	2	0	0	0
OTU3632	6	4	2	5	10	9	3	3
OTU3633	0	0	0	0	0	0	0	0
OTU3634	3	6	4	4	4	3	1	13
OTU3635	0	1	0	0	1	1	0	1
OTU3636	1	4	1	1	1	4	3	1
OTU3637	0	0	0	1	0	0	0	0
OTU3638	1	0	0	0	0	0	0	0
OTU3639	64	98	36	35	51	80	39	28
OTU3641	2	6	6	4	3	4	2	3
OTU3642	0	0	0	0	0	0	0	0
OTU3643	0	0	1	0	2	1	0	3
OTU3644	7	7	8	14	4	9	6	8
OTU3645	0	0	1	1	0	1	2	0
OTU3646	1	1	0	0	0	0	0	1
OTU3647	0	0	1	0	0	1	0	0
OTU3648	0	1	0	1	0	0	0	0
OTU3649	0	0	0	0	0	1	0	1
OTU3650	2	0	1	1	0	1	0	0
OTU3651	14	19	20	24	16	31	19	46
OTU3652	0	0	0	0	0	1	0	0
OTU3653	0	1	0	1	1	1	0	0
OTU3654	0	1	0	2	0	0	0	0
OTU3655	1	1	0	0	1	0	0	1
OTU3656	114	65	88	42	54	68	46	55
OTU3657	0	0	0	0	0	0	1	2
OTU3658	3	0	0	0	0	0	1	0
OTU3659	0	0	0	0	0	0	4	0
OTU3660	0	0	0	0	0	0	0	0
OTU3661	0	0	0	0	1	0	1	0
OTU3662	0	0	1	1	1	0	0	0
OTU3663	1	0	0	0	0	0	0	0
OTU3664	11	6	7	6	1	6	4	9
OTU3665	0	4	4	2	1	6	2	11
OTU3666	1	1	1	0	0	0	0	1
OTU3667	1	0	0	0	1	0	0	0
OTU3668	1	0	0	0	0	0	0	1
OTU3669	1	2	3	4	0	5	3	6
OTU3670	22	20	25	13	10	24	33	19
OTU3671	0	1	0	0	0	0	0	0
OTU3672	0	0	2	1	2	0	0	1
OTU3673	0	0	0	0	0	0	0	2
OTU3674	3	3	4	3	6	2	7	1
OTU3675	0	0	0	1	0	0	3	1
OTU3676	0	1	2	1	0	1	1	1
OTU3677	7	14	11	10	5	8	11	13
OTU3678	0	1	2	0	0	1	1	0
OTU3679	0	2	0	1	1	1	0	1
OTU3680	0	2	0	2	2	0	1	0
OTU3681	3	3	2	7	3	4	4	1
OTU3682	1	28	34	145	1	1	93	0
OTU3683	0	0	0	1	1	0	1	0
OTU3684	5	7	12	10	8	11	6	21
OTU3685	5	9	8	5	5	3	4	2
OTU3686	3	8	4	8	7	7	10	9
OTU3687	1	1	1	0	2	1	1	0
OTU3688	1	0	2	1	2	1	2	3
OTU3689	0	0	0	2	1	0	0	2
OTU3690	0	0	0	0	0	0	0	0
OTU3691	2	3	2	1	1	3	0	0
OTU3692	0	1	1	1	0	1	3	0
OTU3693	4	3	4	1	0	3	4	0
OTU3694	12	26	27	25	11	15	25	18
OTU3695	2	0	1	1	1	0	1	2
OTU3696	0	0	0	0	0	0	2	0
OTU3697	0	0	0	1	1	0	0	0
OTU3698	5	3	5	7	0	11	6	7
OTU3699	0	2	2	0	2	4	1	3
OTU3700	3	0	9	8	3	2	8	0
OTU3701	33	37	15	29	26	21	30	18
OTU3702	0	0	0	0	0	0	0	0
OTU3703	2	2	0	0	1	0	2	5
OTU3704	20	5	0	9	42	5	6	1
OTU3705	0	0	0	0	0	0	0	0
OTU3706	21	5	4	5	9	4	2	9
OTU3707	267	290	253	209	281	334	270	302
OTU3708	9	4	5	6	2	4	1	5
OTU3709	0	0	1	0	1	0	1	0
OTU3710	0	1	1	0	0	0	0	0
OTU3711	1	0	1	0	0	1	0	1
OTU3712	11	9	6	7	4	11	9	10
OTU3713	3	3	2	5	4	3	4	1
OTU3714	0	0	0	1	0	1	0	0
OTU3715	0	1	0	0	0	1	0	0
OTU3716	1	0	1	0	3	0	1	0
OTU3717	5	8	8	6	5	4	5	2
OTU3718	0	0	2	0	2	1	0	0
OTU3719	0	1	0	1	1	1	0	1
OTU3720	1	3	1	2	1	0	4	1
OTU3721	1	0	1	0	1	1	0	0
OTU3722	2	3	3	5	1	2	0	2
OTU3723	0	1	1	0	0	1	0	0
OTU3724	1	0	2	1	1	0	1	1
OTU3725	1	0	0	1	0	2	0	1
OTU3726	2	1	3	2	0	1	1	0
OTU3727	6	8	10	10	7	11	10	17
OTU3728	0	0	0	0	0	1	0	0
OTU3729	2	5	6	5	5	2	9	3
OTU3730	0	0	0	1	0	2	0	0
OTU3731	4	4	0	1	0	1	0	1
OTU3732	0	0	0	1	0	0	1	1
OTU3733	0	0	0	0	0	0	0	0
OTU3734	1	2	1	0	1	0	1	1
OTU3735	2	0	0	0	2	0	0	0
OTU3736	0	0	1	1	0	1	0	1
OTU3737	9	8	5	3	7	8	14	3
OTU3738	0	1	0	0	0	0	1	1
OTU3739	0	0	0	0	0	0	0	0
OTU3740	14	17	15	11	15	13	9	18
OTU3741	17	32	29	32	11	23	24	14
OTU3742	0	2	3	2	1	1	2	0
OTU3743	0	0	2	0	1	1	0	1
OTU3744	2	1	2	0	0	3	1	2
OTU3745	1	6	6	3	4	4	3	2
OTU3746	1	0	1	0	2	1	1	1
OTU3747	0	1	0	0	0	0	0	0
OTU3748	3	5	7	5	4	3	7	10
OTU3749	0	0	0	0	0	0	1	0
OTU3750	2	0	1	0	0	0	0	2
OTU3751	0	0	0	1	0	0	0	0
OTU3752	0	0	0	0	0	0	3	0
OTU3753	0	0	0	2	0	0	0	1
OTU3754	1	1	0	2	0	0	1	0
OTU3755	0	0	1	0	0	0	0	0
OTU3756	0	0	0	0	1	1	1	0
OTU3757	2	0	0	0	1	0	1	0
OTU3758	1	1	0	0	2	1	1	2
OTU3759	3	7	3	0	4	4	1	1
OTU3760	1	1	2	2	0	3	1	2
OTU3761	0	5	2	2	2	1	1	0
OTU3762	0	2	1	4	1	1	1	0
OTU3763	2	4	3	2	1	6	2	1
OTU3764	1	0	3	2	0	1	0	2
OTU3765	0	3	3	2	2	0	0	0
OTU3766	3	1	1	1	0	2	3	1
OTU3767	0	0	0	0	1	0	0	0
OTU3768	0	1	0	0	0	0	0	0
OTU3769	4	2	1	0	1	0	0	0
OTU3770	0	3	3	6	0	0	5	4
OTU3771	0	2	2	1	1	1	2	3
OTU3772	0	0	0	1	0	0	1	0
OTU3773	0	2	1	3	0	2	3	4
OTU3774	1	0	0	1	0	1	0	1
OTU3775	0	0	1	2	2	0	2	0
OTU3776	1	1	5	2	4	2	4	4
OTU3777	2	5	4	5	2	4	3	3
OTU3778	2	1	2	1	1	1	2	2
OTU3779	0	0	1	3	1	0	1	1
OTU3780	0	3	0	0	1	0	0	0
OTU3781	0	2	0	0	1	0	1	0
OTU3782	4	6	2	2	7	3	6	4
OTU3783	0	1	0	0	0	0	0	1
OTU3784	0	3	3	1	1	2	2	0
OTU3785	2	0	0	0	0	0	0	1
OTU3786	0	3	0	2	1	3	0	0
OTU3787	4	5	8	6	6	7	5	12
OTU3788	0	2	0	2	0	2	1	1
OTU3789	0	1	1	0	0	0	0	0
OTU3790	0	0	0	0	0	1	0	1
OTU3791	0	1	1	1	1	1	1	3
OTU3792	1	2	2	0	0	0	2	0
OTU3793	3	0	0	1	1	0	0	0
OTU3794	0	0	0	0	0	0	0	0
OTU3795	3	3	3	3	4	3	2	6
OTU3796	0	1	1	1	0	0	0	2
OTU3797	0	1	0	0	0	0	0	0
OTU3798	13	17	28	38	13	13	26	19
OTU3799	1	0	0	0	1	0	0	0
OTU3800	3	1	0	2	1	3	0	0
OTU3801	5	6	10	15	9	4	6	8
OTU3802	2	3	1	2	5	2	2	2
OTU3803	0	0	0	0	0	1	0	0
OTU3804	1	0	1	1	1	2	2	1
OTU3805	2	1	0	0	0	0	1	1
OTU3806	5	2	3	4	3	2	0	3
OTU3807	1	1	0	2	0	0	0	0
OTU3808	0	1	1	0	0	0	0	0
OTU3809	1	0	1	2	0	0	0	1
OTU3810	0	2	0	0	0	1	0	1
OTU3811	1	0	2	0	0	2	1	0
OTU3812	1	1	2	0	1	1	2	3
OTU3813	0	1	0	1	1	1	1	0
OTU3814	0	0	0	0	0	0	0	0
OTU3815	1	2	2	0	1	1	1	0
OTU3816	0	2	1	0	1	2	1	1
OTU3817	0	0	0	0	0	0	0	1
OTU3818	1	0	0	0	0	0	0	1
OTU3819	4	9	11	11	1	10	8	14
OTU3820	1	0	1	0	0	0	0	0
OTU3821	0	0	0	0	1	1	0	0
OTU3822	0	2	8	3	0	3	12	2
OTU3823	18	13	11	11	16	44	108	9
OTU3824	2	2	0	1	0	0	1	0
OTU3825	0	0	0	0	0	0	0	0
OTU3826	15	20	15	19	9	11	21	17
OTU3827	0	1	0	0	0	1	0	0
OTU3828	0	1	0	0	1	0	0	0
OTU3829	0	1	4	2	1	2	2	2
OTU3830	0	3	0	2	1	2	1	1
OTU3831	1	4	3	2	0	1	1	1
OTU3832	0	0	0	0	0	0	0	0
OTU3833	1	2	0	2	1	8	7	3
OTU3834	0	0	0	1	0	0	1	1
OTU3835	1	0	0	1	0	0	0	1
OTU3836	11	8	4	6	11	6	5	3
OTU3837	1	2	1	0	0	2	1	0
OTU3838	1	4	2	2	1	2	1	3
OTU3839	2	4	5	0	3	3	5	0
OTU3840	4	1	1	0	0	2	0	0
OTU3841	1	1	1	0	1	1	2	1
OTU3842	1	4	0	3	3	2	2	2
OTU3843	26	33	16	32	21	40	29	36
OTU3844	0	0	0	0	0	0	1	1
OTU3845	0	5	2	6	2	5	1	2
OTU3846	0	0	1	0	0	0	0	1
OTU3847	0	1	0	3	2	1	1	1
OTU3848	0	0	2	0	0	0	0	0
OTU3849	3	0	0	0	1	0	1	1
OTU3850	1	0	0	1	0	0	0	0
